launch_id,date,year,month,rocket,launch_site,country,operator,mission_type,orbit,payload_mass_kg,n_payloads,launch_success,failure_mode,crewed,crew_size,booster_reused,launch_cost_m_usd,rocket_era,rocket_type
SL006065,1983-10-14,1983,10,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Navigation/GPS,GEO,506,1,1,,0,0,0,,Cold War,orbital
SL006066,2020-09-16,2020,9,Long March 2C,Wenchang Space Launch,China,CASC,Defense/Intelligence,SSO,1113,1,1,,0,0,0,20.1,Modern,orbital
SL006067,1991-09-23,1991,9,Vanguard,Cape Canaveral SLC-41,USA,NRL,Navigation/GPS,GEO,1,1,1,,0,0,0,,Cold War,orbital
SL006068,1976-03-10,1976,3,Juno I,Vandenberg SFB SLC-4E,USA,Army,Defense/Intelligence,LEO,2,1,0,engine failure,0,0,0,,Cold War,orbital
SL006069,1980-08-19,1980,8,Titan III,Wallops Flight Facility,USA,USAF,Military Reconnaissance,SSO,3367,1,1,,0,0,0,,Cold War,orbital
SL006070,1971-12-12,1971,12,Jupiter-C,Vandenberg SFB SLC-4E,USA,Army,Defense/Intelligence,LEO,2,1,0,guidance failure,0,0,0,,Cold War,suborbital
SL006071,2022-06-09,2022,6,GSLV Mk III (LVM3),Satish Dhawan Space Centre,India,ISRO,Military Reconnaissance,GEO,1334,1,1,,0,0,0,91.4,Modern,orbital
SL006072,1965-11-10,1965,11,Titan III,Kennedy Space Center LC-39A,USA,USAF,Human Spaceflight,ISS,3177,1,0,engine failure,1,3,0,,Cold War,orbital
SL006073,1961-05-24,1961,5,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Human Spaceflight,ISS,153,1,1,,1,5,0,,Cold War,orbital
SL006074,1974-02-05,1974,2,Long March 1,Xichang Satellite Launch,China,CASC,Communications,GTO,40,1,0,fairing failure,0,0,0,,Cold War,orbital
SL006075,2017-12-12,2017,12,Titan III,Kennedy Space Center LC-39A,USA,USAF,Communications,MEO,1946,1,1,,0,0,0,,Cold War,orbital
SL006076,1993-07-07,1993,7,Space Shuttle,Vandenberg SFB SLC-4E,USA,NASA,Rideshare,LEO,2212,1,1,,0,0,0,1349.5,Cold War,orbital
SL006077,2002-08-20,2002,8,Ariane 4,Kourou ELA-4 (Ariane 6),Europe,Arianespace,Rideshare,SSO,757,1,1,,0,0,0,,Post-Cold War,orbital
SL006078,1984-02-20,1984,2,Voskhod,Kapustin Yar,USSR,OKB-1,Weather,SSO,2692,1,1,,0,0,0,,Cold War,orbital
SL006079,1966-01-09,1966,1,Scout,Mahia Peninsula LC-1,USA,LTV,Scientific,GTO,48,1,1,,0,0,0,,Cold War,orbital
SL006080,2020-08-28,2020,8,Space Shuttle,Vandenberg SFB SLC-4E,USA,NASA,Human Spaceflight,ISS,3616,1,1,,1,5,0,1357.0,Cold War,orbital
SL006081,1974-05-02,1974,5,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Communications,GEO,10037,1,1,,0,0,0,,Cold War,orbital
SL006082,1963-08-17,1963,8,Juno I,Wallops Flight Facility,USA,Army,Scientific,GEO,3,1,0,engine failure,0,0,0,,Cold War,orbital
SL006083,1997-02-19,1997,2,Long March 3B,Cape Canaveral SLC-41,Other,CASC,Space Station Resupply,ISS,2597,1,1,,0,0,0,58.7,Modern,orbital
SL006084,1967-01-07,1967,1,Titan III,Mahia Peninsula LC-1,USA,USAF,Earth Observation,GTO,4772,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006085,1968-07-09,1968,7,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,Navigation/GPS,MEO,306,1,0,engine failure,0,0,0,,Cold War,orbital
SL006086,2016-06-14,2016,6,Vanguard,Wallops Flight Facility,USA,NRL,Communications,GEO,1,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006087,1991-06-26,1991,6,Soyuz-2.1b,Baikonur Cosmodrome,Russia,TsSKB,Communications,GEO,718,1,1,,0,0,0,46.5,Modern,orbital
SL006088,1977-08-25,1977,8,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,SSO,1965,1,1,,0,0,0,,Cold War,orbital
SL006089,1983-01-18,1983,1,Mu-4S,Tanegashima Space Center,Japan,ISAS,Communications,MEO,72,1,1,,0,0,0,,Cold War,orbital
SL006090,2011-01-14,2011,1,Titan II GLV,Vandenberg SFB SLC-4E,USA,USAF,Communications,GEO,626,1,1,,0,0,0,,Cold War,orbital
SL006091,1966-04-25,1966,4,Vostok-K,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,HEO,1674,1,1,,0,0,0,,Cold War,orbital
SL006092,1970-09-05,1970,9,Vanguard,Vandenberg SFB SLC-4E,USA,NRL,Defense/Intelligence,LEO,4,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006093,2001-06-03,2001,6,Soyuz-FG,Plesetsk Cosmodrome,Russia,TsSKB,Earth Observation,LEO,2208,1,1,,0,0,0,71.5,Modern,orbital
SL006094,2000-01-26,2000,1,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Defense/Intelligence,LEO,188,1,1,,0,0,0,53.4,Post-Soviet,orbital
SL006095,2024-12-24,2024,12,SLV,Satish Dhawan Space Centre,India,ISRO,Commercial Satellite,LEO,5,5,0,guidance failure,0,0,0,,Cold War,orbital
SL006096,1985-03-12,1985,3,Titan III,SpaceX Starbase (Boca Chica),USA,USAF,Lunar,TLI,5779,1,1,,0,0,0,,Cold War,orbital
SL006097,1966-02-10,1966,2,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,GTO,1858,1,1,,0,0,0,,Cold War,orbital
SL006098,1994-02-19,1994,2,Saturn IB,Kennedy Space Center LC-39A,USA,NASA,Rideshare,SSO,3186,1,1,,0,0,0,,Cold War,orbital
SL006099,2003-10-04,2003,10,Zenit-2,Tanegashima Space Center,Other,Yuzhnoye,Space Station Resupply,ISS,4563,1,0,engine failure,0,0,0,,Cold War,orbital
SL006100,1971-12-10,1971,12,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,LEO,1042,1,1,,0,0,0,,Cold War,orbital
SL006101,1996-10-13,1996,10,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Interplanetary,TLI,477,1,1,,0,0,0,38.7,Post-Soviet,orbital
SL006102,1974-04-21,1974,4,Jupiter-C,Vandenberg SFB SLC-4E,USA,Army,Navigation/GPS,GEO,1,1,0,guidance failure,0,0,0,,Cold War,suborbital
SL006103,2019-08-15,2019,8,Long March 2D,Taiyuan Satellite Launch,China,CASC,Commercial Satellite,GEO,1099,3,1,,0,0,0,19.8,Modern,orbital
SL006104,2019-08-17,2019,8,Titan II GLV,SpaceX Starbase (Boca Chica),USA,USAF,Commercial Satellite,GEO,1066,5,1,,0,0,0,,Cold War,orbital
SL006105,1988-11-17,1988,11,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Astronomy,LEO,105,1,1,,0,0,0,,Cold War,orbital
SL006106,2024-05-13,2024,5,Titan II GLV,Cape Canaveral SLC-40,USA,USAF,IoT/Cubesat,LEO,750,25,1,,0,0,0,,Cold War,orbital
SL006107,2024-12-13,2024,12,ASLV,Satish Dhawan Space Centre,India,ISRO,Defense/Intelligence,LEO,74,1,1,,0,0,0,,Cold War,orbital
SL006108,1970-01-16,1970,1,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Human Spaceflight,ISS,475,1,0,guidance failure,1,4,0,,Cold War,orbital
SL006109,1984-04-13,1984,4,Juno I,Kennedy Space Center LC-39A,USA,Army,Interplanetary,TLI,1,1,1,,0,0,0,,Cold War,orbital
SL006110,1999-11-13,1999,11,Long March 1,Taiyuan Satellite Launch,China,CASC,Weather,GEO,72,1,1,,0,0,0,,Cold War,orbital
SL006111,1967-09-07,1967,9,Vanguard,SpaceX Starbase (Boca Chica),USA,NRL,Earth Observation,SSO,1,1,0,structural failure,0,0,0,,Cold War,orbital
SL006112,1985-09-14,1985,9,Voskhod,Kapustin Yar,USSR,OKB-1,IoT/Cubesat,SSO,1417,1,1,,0,0,0,,Cold War,orbital
SL006113,1979-06-13,1979,6,Voskhod,Plesetsk Cosmodrome,USSR,OKB-1,Earth Observation,LEO,1468,1,1,,0,0,0,,Cold War,orbital
SL006114,2023-10-15,2023,10,Long March 7,Wenchang Space Launch,China,CASC,Space Telescope,GEO,5238,1,1,,0,0,0,53.5,Modern,orbital
SL006115,1987-03-04,1987,3,Zenit-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Military Reconnaissance,SSO,3613,1,1,,0,0,0,,Cold War,orbital
SL006116,2014-01-19,2014,1,Long March 4B,Taiyuan Satellite Launch,China,CASC,Defense/Intelligence,SSO,439,1,1,,0,0,0,23.8,Modern,orbital
SL006117,1985-07-10,1985,7,Thor-Delta,Wallops Flight Facility,USA,NASA,Communications,GTO,112,1,1,,0,0,0,,Cold War,orbital
SL006118,1970-11-18,1970,11,Thor-Delta,SpaceX Starbase (Boca Chica),USA,NASA,Navigation/GPS,MEO,49,1,1,,0,0,0,,Cold War,orbital
SL006119,2020-04-20,2020,4,Long March 7,Taiyuan Satellite Launch,China,CASC,IoT/Cubesat,LEO,2138,35,1,,0,0,0,69.1,Modern,orbital
SL006120,1957-11-12,1957,11,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,191,1,0,structural failure,1,3,0,,Cold War,orbital
SL006121,1965-04-06,1965,4,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Scientific,LEO,6448,1,1,,0,0,0,,Cold War,orbital
SL006122,1984-05-21,1984,5,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Interplanetary,TLI,845,1,1,,0,0,0,31.4,Cold War,orbital
SL006123,2008-02-14,2008,2,Juno I,Wallops Flight Facility,USA,Army,Space Telescope,SSO,4,1,0,engine failure,0,0,0,,Cold War,orbital
SL006124,1983-09-18,1983,9,Space Shuttle,SpaceX Starbase (Boca Chica),USA,NASA,Navigation/GPS,GEO,9481,1,1,,0,0,0,1304.1,Cold War,orbital
SL006125,1966-06-28,1966,6,Vanguard,Cape Canaveral SLC-40,USA,NRL,Defense/Intelligence,LEO,2,1,0,structural failure,0,0,0,,Cold War,orbital
SL006126,1982-01-08,1982,1,Vostok-K,Kapustin Yar,USSR,OKB-1,IoT/Cubesat,LEO,307,1,1,,0,0,0,,Cold War,orbital
SL006127,1978-02-25,1978,2,Long March 2C,Wenchang Space Launch,China,CASC,Scientific,LEO,1361,1,1,,0,0,0,21.6,Modern,orbital
SL006128,1960-10-25,1960,10,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,SSO,498,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006129,1994-03-24,1994,3,Scout,SpaceX Starbase (Boca Chica),USA,LTV,Communications,GTO,39,1,1,,0,0,0,,Cold War,orbital
SL006130,1970-12-04,1970,12,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Earth Observation,GEO,230,1,0,structural failure,0,0,0,,Cold War,orbital
SL006131,1980-04-08,1980,4,Atlas-Centaur,Kennedy Space Center LC-39A,USA,GD,Weather,LEO,989,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006132,2004-03-19,2004,3,Thor-Delta,Cape Canaveral SLC-41,USA,NASA,Navigation/GPS,MEO,35,1,0,software,0,0,0,,Cold War,orbital
SL006133,2011-03-07,2011,3,Soyuz-FG,Plesetsk Cosmodrome,Russia,TsSKB,Communications,LEO,1039,1,1,,0,0,0,79.2,Modern,orbital
SL006134,1979-06-05,1979,6,Saturn IB,Vandenberg SFB SLC-4E,USA,NASA,Earth Observation,LEO,4387,1,1,,0,0,0,,Cold War,orbital
SL006135,1982-01-17,1982,1,Soyuz-U,Baikonur Cosmodrome,USSR,TsSKB,Navigation/GPS,MEO,2163,1,1,,0,0,0,31.5,Cold War,orbital
SL006136,1978-10-16,1978,10,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Defense/Intelligence,LEO,112,1,0,fairing failure,0,0,0,,Cold War,orbital
SL006137,2023-10-03,2023,10,LauncherOne,Mahia Peninsula LC-1,USA,Virgin Orbit,IoT/Cubesat,SSO,79,11,1,,0,0,0,12.7,New Space,air-launch
SL006138,1974-06-03,1974,6,Soyuz-U,Kapustin Yar,USSR,TsSKB,Defense/Intelligence,LEO,903,1,1,,0,0,0,28.9,Cold War,orbital
SL006139,1974-08-14,1974,8,Long March 1,Wenchang Space Launch,China,CASC,Earth Observation,LEO,61,1,1,,0,0,0,,Cold War,orbital
SL006140,1988-09-05,1988,9,Lambda 4S,Uchinoura Space Center,Japan,ISAS,Military Reconnaissance,SSO,3,1,0,range safety,0,0,0,,Cold War,orbital
SL006141,1974-03-16,1974,3,Jupiter-C,Vandenberg SFB SLC-4E,USA,Army,Scientific,SSO,1,1,1,,0,0,0,,Cold War,suborbital
SL006142,1972-04-04,1972,4,Long March 1,Jiuquan Satellite Launch,China,CASC,Navigation/GPS,GEO,41,1,1,,0,0,0,,Cold War,orbital
SL006143,1968-10-03,1968,10,Juno I,Wallops Flight Facility,USA,Army,Earth Observation,SSO,2,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006144,2004-03-01,2004,3,Jupiter-C,Wallops Flight Facility,USA,Army,Commercial Satellite,GEO,2,1,0,structural failure,0,0,0,,Cold War,suborbital
SL006145,2000-10-18,2000,10,Long March 1,Wenchang Space Launch,China,CASC,Technology Demonstration,GEO,112,1,1,,0,0,0,,Cold War,orbital
SL006146,2005-06-03,2005,6,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Communications,MEO,440,1,1,,0,0,0,36.0,Post-Soviet,orbital
SL006147,2015-05-24,2015,5,Long March 4B,Wenchang Space Launch,China,CASC,IoT/Cubesat,SSO,1002,1,1,,0,0,0,28.8,Modern,orbital
SL006148,1982-09-22,1982,9,Juno I,Vandenberg SFB SLC-4E,USA,Army,Human Spaceflight,LEO,3,1,0,engine failure,1,1,0,,Cold War,orbital
SL006149,2022-03-04,2022,3,LauncherOne,Wallops Flight Facility,USA,Virgin Orbit,Communications,LEO,34,1,1,,0,0,0,11.5,New Space,air-launch
SL006150,2012-07-01,2012,7,Soyuz-2.1a,Baikonur Cosmodrome,Russia,TsSKB,Space Station Module,LEO,931,1,1,,0,0,0,46.6,Modern,orbital
SL006151,2017-11-19,2017,11,Delta IV Medium,Kennedy Space Center LC-39A,USA,Boeing,Lunar,Interplanetary,2839,1,1,,0,0,0,168.3,Modern,orbital
SL006152,2011-04-13,2011,4,Proton-M,Svobodny / Vostochny,Russia,Khrunichev,Weather,LEO,6346,1,1,,0,0,0,101.2,Modern,orbital
SL006153,1984-02-10,1984,2,Voskhod,Plesetsk Cosmodrome,USSR,OKB-1,Navigation/GPS,MEO,895,1,0,engine failure,0,0,0,,Cold War,orbital
SL006154,1980-05-07,1980,5,Cyclone-2,Kapustin Yar,USSR,Yuzhnoye,Interplanetary,TLI,650,1,1,,0,0,0,,Cold War,orbital
SL006155,1987-02-25,1987,2,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Defense/Intelligence,GTO,780,1,0,engine failure,0,0,0,,Cold War,orbital
SL006156,1968-04-19,1968,4,Proton-K,Kapustin Yar,USSR,Khrunichev,Navigation/GPS,MEO,1544,1,0,guidance failure,0,0,0,,Cold War,orbital
SL006157,1989-08-23,1989,8,Delta II,Cape Canaveral SLC-40,USA,Boeing,IoT/Cubesat,SSO,2357,1,1,,0,0,0,54.4,Modern,orbital
SL006158,1965-01-16,1965,1,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Scientific,GTO,1642,1,1,,0,0,0,,Cold War,orbital
SL006159,1960-09-09,1960,9,Vostok-K,Kapustin Yar,USSR,OKB-1,Scientific,SSO,488,1,0,structural failure,0,0,0,,Cold War,orbital
SL006160,2023-02-19,2023,2,Delta II,Mahia Peninsula LC-1,USA,Boeing,Weather,GTO,1430,1,1,,0,0,0,58.6,Modern,orbital
SL006161,2008-02-06,2008,2,Soyuz-2.1b,Baikonur Cosmodrome,Russia,TsSKB,Military Reconnaissance,GEO,963,1,1,,0,0,0,57.9,Modern,orbital
SL006162,1996-10-08,1996,10,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Weather,LEO,729,1,1,,0,0,0,50.9,Post-Soviet,orbital
SL006163,1983-03-15,1983,3,Mu-4S,Tanegashima Space Center,Japan,ISAS,Defense/Intelligence,LEO,40,1,1,,0,0,0,,Cold War,orbital
SL006164,1997-07-18,1997,7,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Weather,HEO,499,1,1,,0,0,0,60.2,Post-Soviet,orbital
SL006165,2021-05-11,2021,5,Hyperbola-1,Taiyuan Satellite Launch,China,iSpace,Rideshare,SSO,96,29,1,,0,0,0,,New Space,small-sat
SL006166,2005-06-09,2005,6,Long March 3B,Wenchang Space Launch,China,CASC,Technology Demonstration,GEO,4694,1,1,,0,0,0,81.0,Modern,orbital
SL006167,1999-01-01,1999,1,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Space Telescope,LEO,318,1,1,,0,0,0,44.2,Post-Soviet,orbital
SL006168,1989-01-12,1989,1,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Commercial Satellite,GEO,1172,1,1,,0,0,0,,Cold War,orbital
SL006169,1983-11-11,1983,11,Scout,Kennedy Space Center LC-39A,USA,LTV,Technology Demonstration,LEO,39,1,1,,0,0,0,,Cold War,orbital
SL006170,2009-05-21,2009,5,Proton-M,Svobodny / Vostochny,Russia,Khrunichev,Earth Observation,LEO,4750,1,0,engine failure,0,0,0,91.6,Modern,orbital
SL006171,2024-01-22,2024,1,Falcon 9 v1.0,Wallops Flight Facility,USA,SpaceX,Earth Observation,GEO,1376,1,1,,0,0,0,65.6,New Space,orbital
SL006172,1987-06-17,1987,6,Zenit-2,Kapustin Yar,USSR,Yuzhnoye,Space Station Module,LEO,4993,1,0,fairing failure,0,0,0,,Cold War,orbital
SL006173,1986-01-19,1986,1,Zenit-2,Kapustin Yar,USSR,Yuzhnoye,Technology Demonstration,LEO,4219,1,1,,0,0,0,,Cold War,orbital
SL006174,1987-01-03,1987,1,Soyuz 11A511,Kapustin Yar,USSR,OKB-1,Lunar,TLI,1586,1,1,,0,0,0,,Cold War,orbital
SL006175,1987-07-24,1987,7,Saturn IB,Wallops Flight Facility,USA,NASA,Lunar,TLI,5156,1,1,,0,0,0,,Cold War,orbital
SL006176,2024-10-12,2024,10,Jupiter-C,Cape Canaveral SLC-40,USA,Army,Communications,GEO,1,1,0,guidance failure,0,0,0,,Cold War,suborbital
SL006177,2010-11-24,2010,11,H-IIA,Uchinoura Space Center,Japan,JAXA,Scientific,SSO,1579,1,1,,0,0,0,91.2,Modern,orbital
SL006178,1984-12-03,1984,12,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Earth Observation,SSO,915,1,1,,0,0,0,34.8,Cold War,orbital
SL006179,1985-08-10,1985,8,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Space Station Module,ISS,1782,1,1,,0,0,0,35.9,Cold War,orbital
SL006180,1988-12-27,1988,12,Cyclone-2,Kapustin Yar,USSR,Yuzhnoye,Lunar,TLI,1496,1,1,,0,0,0,,Cold War,orbital
SL006181,1964-01-16,1964,1,Voskhod,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,SSO,2297,1,0,upper stage failure,0,0,0,,Cold War,orbital
SL006182,1994-07-13,1994,7,Juno I,Mahia Peninsula LC-1,USA,Army,Military Reconnaissance,LEO,3,1,0,software,0,0,0,,Cold War,orbital
SL006183,2017-10-04,2017,10,Minotaur IV,SpaceX Starbase (Boca Chica),USA,Orbital ATK,Commercial Satellite,LEO,218,1,1,,0,0,0,49.3,Modern,orbital
SL006184,2006-11-07,2006,11,Soyuz-FG,Baikonur Cosmodrome,Russia,TsSKB,Space Telescope,SSO,1409,1,1,,0,0,0,92.7,Modern,orbital
SL006185,1975-06-15,1975,6,Long March 1,Jiuquan Satellite Launch,China,CASC,Earth Observation,LEO,47,1,1,,0,0,0,,Cold War,orbital
SL006186,2011-04-09,2011,4,Ariane 5 ECA,Guiana Space Centre ELA-3,Europe,Arianespace,Space Station Module,ISS,3177,1,1,,0,0,0,178.7,Modern,orbital
SL006187,2011-02-25,2011,2,Sputnik (R-7),Uchinoura Space Center,Other,OKB-1,Space Telescope,GEO,55,1,1,,0,0,0,,Cold War,orbital
SL006188,1979-01-15,1979,1,Thor-Delta,Mahia Peninsula LC-1,USA,NASA,Human Spaceflight,LEO,54,1,1,,1,6,0,,Cold War,orbital
SL006189,2002-08-11,2002,8,Soyuz-FG,Svobodny / Vostochny,Russia,TsSKB,Space Station Module,LEO,2713,1,1,,0,0,0,78.8,Modern,orbital
SL006190,2000-12-24,2000,12,Titan IV,Vandenberg SFB SLC-4E,USA,Lockheed,Lunar,Interplanetary,5354,1,1,,0,0,0,503.2,Post-Cold War,orbital
SL006191,2019-10-16,2019,10,Titan III,Wallops Flight Facility,USA,USAF,Interplanetary,Interplanetary,2483,1,1,,0,0,0,,Cold War,orbital
SL006192,1971-02-10,1971,2,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Earth Observation,GEO,436,1,1,,0,0,0,,Cold War,orbital
SL006193,1974-03-25,1974,3,Cosmos-3M,Baikonur Cosmodrome,USSR,PO Polyot,Defense/Intelligence,GEO,326,1,1,,0,0,0,,Cold War,orbital
SL006194,1991-11-24,1991,11,Jupiter-C,Mahia Peninsula LC-1,USA,Army,Lunar,Interplanetary,4,1,1,,0,0,0,,Cold War,suborbital
SL006195,1965-04-26,1965,4,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Scientific,SSO,2287,1,1,,0,0,0,,Cold War,orbital
SL006196,1987-12-11,1987,12,Long March 2C,Taiyuan Satellite Launch,China,CASC,Space Station Module,LEO,1021,1,1,,0,0,0,17.6,Modern,orbital
SL006197,2016-08-27,2016,8,Long March 1,Xichang Satellite Launch,China,CASC,Commercial Satellite,LEO,43,1,1,,0,0,0,,Cold War,orbital
SL006198,1971-04-06,1971,4,Titan III,Mahia Peninsula LC-1,USA,USAF,Defense/Intelligence,LEO,2401,1,1,,0,0,0,,Cold War,orbital
SL006199,1989-12-25,1989,12,Titan IV,Vandenberg SFB SLC-4E,USA,Lockheed,Interplanetary,TLI,2190,1,0,engine failure,0,0,0,525.3,Post-Cold War,orbital
SL006200,2024-12-04,2024,12,Delta IV Heavy,Wallops Flight Facility,USA,ULA,IoT/Cubesat,SSO,5472,1,1,,0,0,0,392.5,Modern,orbital
SL006201,1992-10-19,1992,10,Long March 2D,Taiyuan Satellite Launch,China,CASC,Communications,MEO,1104,1,1,,0,0,0,23.8,Modern,orbital
SL006202,1992-11-13,1992,11,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Earth Observation,LEO,3593,1,1,,0,0,0,61.2,Modern,orbital
SL006203,1996-09-17,1996,9,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,Lunar,Interplanetary,295,1,1,,0,0,0,45.5,Post-Soviet,orbital
SL006204,1974-01-06,1974,1,Soyuz-U,Baikonur Cosmodrome,USSR,TsSKB,Earth Observation,SSO,1687,1,1,,0,0,0,37.2,Cold War,orbital
SL006205,1971-07-23,1971,7,Saturn IB,Wallops Flight Facility,USA,NASA,Earth Observation,GEO,6997,1,1,,0,0,0,,Cold War,orbital
SL006206,2007-05-15,2007,5,Minotaur I,Kennedy Space Center LC-39A,USA,Orbital ATK,Military Reconnaissance,GTO,73,1,1,,0,0,0,46.4,Modern,orbital
SL006207,1986-06-28,1986,6,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Rideshare,SSO,175,1,1,,0,0,0,,Cold War,orbital
SL006208,1980-03-18,1980,3,Voskhod,Plesetsk Cosmodrome,USSR,OKB-1,Lunar,Interplanetary,530,1,1,,0,0,0,,Cold War,orbital
SL006209,1963-04-16,1963,4,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Scientific,LEO,60,1,1,,0,0,0,,Cold War,orbital
SL006210,2019-12-28,2019,12,PSLV,Satish Dhawan Space Centre,India,ISRO,Weather,SSO,646,1,1,,0,0,0,21.4,Modern,orbital
SL006211,1963-04-10,1963,4,Vanguard,Vandenberg SFB SLC-4E,USA,NRL,Technology Demonstration,LEO,3,1,0,engine failure,0,0,0,,Cold War,orbital
SL006212,2013-05-20,2013,5,Proton-M,Plesetsk Cosmodrome,Russia,Khrunichev,IoT/Cubesat,LEO,5382,1,1,,0,0,0,82.5,Modern,orbital
SL006213,1985-06-25,1985,6,Saturn V,SpaceX Starbase (Boca Chica),USA,NASA,Earth Observation,LEO,28356,1,1,,0,0,0,,Cold War,orbital
SL006214,1999-11-04,1999,11,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Navigation/GPS,MEO,272,1,1,,0,0,0,57.3,Post-Soviet,orbital
SL006215,1978-06-13,1978,6,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Defense/Intelligence,SSO,241,1,1,,0,0,0,,Cold War,orbital
SL006216,1972-11-22,1972,11,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Earth Observation,SSO,1332,1,1,,0,0,0,,Cold War,orbital
SL006217,1994-07-03,1994,7,Juno I,Mahia Peninsula LC-1,USA,Army,Scientific,SSO,1,1,0,engine failure,0,0,0,,Cold War,orbital
SL006218,2009-10-17,2009,10,Saturn IB,Vandenberg SFB SLC-4E,USA,NASA,Space Telescope,GTO,2709,1,1,,0,0,0,,Cold War,orbital
SL006219,1974-05-10,1974,5,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Earth Observation,SSO,2104,1,1,,0,0,0,,Cold War,orbital
SL006220,1988-06-03,1988,6,Lambda 4S,Tanegashima Space Center,Japan,ISAS,Space Station Module,ISS,12,1,1,,0,0,0,,Cold War,orbital
SL006221,1988-07-09,1988,7,Atlas-Centaur,Cape Canaveral SLC-41,USA,GD,IoT/Cubesat,SSO,563,1,1,,0,0,0,,Cold War,orbital
SL006222,1976-06-16,1976,6,Soyuz 11A511,Plesetsk Cosmodrome,USSR,OKB-1,Defense/Intelligence,LEO,1493,1,1,,0,0,0,,Cold War,orbital
SL006223,1997-07-10,1997,7,Rokot,Baikonur Cosmodrome,Russia,Khrunichev,IoT/Cubesat,LEO,972,1,1,,0,0,0,38.4,Post-Soviet,orbital
SL006224,1971-06-24,1971,6,Atlas-Centaur,Vandenberg SFB SLC-4E,USA,GD,Human Spaceflight,ISS,997,1,1,,1,1,0,,Cold War,orbital
SL006225,1992-05-26,1992,5,Soyuz-2.1b,Plesetsk Cosmodrome,Russia,TsSKB,Scientific,SSO,2083,1,1,,0,0,0,68.9,Modern,orbital
SL006226,1969-12-02,1969,12,Vanguard,Cape Canaveral SLC-40,USA,NRL,Communications,GEO,1,1,1,,0,0,0,,Cold War,orbital
SL006227,1991-02-03,1991,2,Soyuz-ST,Plesetsk Cosmodrome,Russia,TsSKB,Commercial Satellite,LEO,2666,1,1,,0,0,0,55.3,Modern,orbital
SL006228,1981-02-04,1981,2,Juno I,SpaceX Starbase (Boca Chica),USA,Army,Rideshare,LEO,3,1,0,range safety,0,0,0,,Cold War,orbital
SL006229,1989-02-25,1989,2,Long March 1,Jiuquan Satellite Launch,China,CASC,Lunar,Interplanetary,80,1,1,,0,0,0,,Cold War,orbital
SL006230,1988-07-25,1988,7,Cyclone-2,Baikonur Cosmodrome,USSR,Yuzhnoye,Space Station Resupply,LEO,619,1,1,,0,0,0,,Cold War,orbital
SL006231,2022-02-02,2022,2,Proton-M,Baikonur Cosmodrome,Russia,Khrunichev,Commercial Satellite,GEO,4091,1,1,,0,0,0,117.1,Modern,orbital
